crossing,reported_at,value_min,value_raw,reporter,scraped_at_utc
batrovci-bajakovo,2026-04-03T02:38,63,63 min,user19,2026-04-03T00:38:03+00:00
batrovci-bajakovo,2026-04-03T02:49,63,63 min,user19,2026-04-03T00:49:03+00:00
batrovci-bajakovo,2026-04-03T03:57,62,62 min,user147,2026-04-03T02:00:10+00:00
batrovci-bajakovo,2026-04-03T04:08,63,63 min,user19,2026-04-03T02:08:05+00:00
batrovci-bajakovo,2026-04-03T04:38,63,63 min,user19,2026-04-03T02:38:04+00:00
batrovci-bajakovo,2026-04-03T05:28,59,59 min,user19,2026-04-03T03:28:04+00:00
batrovci-bajakovo,2026-04-03T05:49,59,59 min,user19,2026-04-03T03:49:04+00:00
batrovci-bajakovo,2026-04-03T06:08,59,59 min,user19,2026-04-03T04:08:04+00:00
batrovci-bajakovo,2026-04-03T06:38,59,59 min,user19,2026-04-03T04:38:04+00:00
batrovci-bajakovo,2026-04-03T07:28,59,59 min,user19,2026-04-03T05:28:04+00:00
batrovci-bajakovo,2026-04-03T07:49,59,59 min,user19,2026-04-03T05:49:04+00:00
batrovci-bajakovo,2026-04-03T08:08,59,59 min,user19,2026-04-03T06:08:04+00:00
batrovci-bajakovo,2026-04-03T08:38,59,59 min,user19,2026-04-03T06:38:03+00:00
batrovci-bajakovo,2026-04-03T09:28,59,59 min,user19,2026-04-03T07:28:04+00:00
batrovci-bajakovo,2026-04-03T09:49,59,59 min,user19,2026-04-03T07:49:04+00:00
batrovci-bajakovo,2026-04-03T10:08,59,59 min,user19,2026-04-03T08:08:03+00:00
batrovci-bajakovo,2026-04-03T10:38,59,59 min,user19,2026-04-03T08:38:04+00:00
batrovci-bajakovo,2026-04-03T11:28,59,59 min,user19,2026-04-03T09:28:04+00:00
batrovci-bajakovo,2026-04-03T11:49,59,59 min,user19,2026-04-03T09:49:04+00:00
batrovci-bajakovo,2026-04-03T12:08,63,63 min,user19,2026-04-03T10:08:04+00:00
batrovci-bajakovo,2026-04-03T12:38,63,63 min,user19,2026-04-03T10:38:04+00:00
batrovci-bajakovo,2026-04-03T13:28,63,63 min,user19,2026-04-03T11:28:04+00:00
batrovci-bajakovo,2026-04-03T13:49,63,63 min,user19,2026-04-03T11:49:04+00:00
batrovci-bajakovo,2026-04-03T14:08,63,63 min,user19,2026-04-03T12:08:02+00:00
batrovci-bajakovo,2026-04-03T14:38,63,63 min,user19,2026-04-03T12:38:04+00:00
batrovci-bajakovo,2026-04-03T15:28,63,63 min,user19,2026-04-03T13:28:05+00:00
batrovci-bajakovo,2026-04-03T15:49,63,63 min,user19,2026-04-03T13:49:05+00:00
batrovci-bajakovo,2026-04-03T16:08,63,63 min,user19,2026-04-03T14:08:05+00:00
batrovci-bajakovo,2026-04-03T16:38,63,63 min,user19,2026-04-03T14:38:05+00:00
batrovci-bajakovo,2026-04-03T17:28,63,63 min,user19,2026-04-03T15:28:04+00:00
batrovci-bajakovo,2026-04-03T17:49,63,63 min,user19,2026-04-03T15:49:05+00:00
batrovci-bajakovo,2026-04-03T18:08,63,63 min,user19,2026-04-03T16:08:03+00:00
batrovci-bajakovo,2026-04-03T18:38,63,63 min,user19,2026-04-03T16:38:04+00:00
batrovci-bajakovo,2026-04-03T19:28,63,63 min,user19,2026-04-03T17:28:04+00:00
batrovci-bajakovo,2026-04-03T19:49,63,63 min,user19,2026-04-03T17:49:04+00:00
batrovci-bajakovo,2026-04-03T20:08,63,63 min,user19,2026-04-03T18:08:04+00:00
batrovci-bajakovo,2026-04-03T20:38,63,63 min,user19,2026-04-03T18:38:04+00:00
batrovci-bajakovo,2026-04-03T21:28,59,59 min,user19,2026-04-03T19:28:04+00:00
batrovci-bajakovo,2026-04-03T21:49,59,59 min,user19,2026-04-03T19:49:04+00:00
batrovci-bajakovo,2026-04-03T22:08,59,59 min,user19,2026-04-03T20:08:04+00:00
batrovci-bajakovo,2026-04-03T22:38,59,59 min,user19,2026-04-03T20:38:04+00:00
batrovci-bajakovo,2026-04-03T23:28,59,59 min,user19,2026-04-03T21:28:04+00:00
batrovci-bajakovo,2026-04-03T23:49,59,59 min,user19,2026-04-03T21:49:04+00:00
batrovci-bajakovo,2026-04-04T00:08,59,59 min,user19,2026-04-03T22:08:03+00:00
batrovci-bajakovo,2026-04-04T00:38,59,59 min,user19,2026-04-03T22:38:03+00:00
batrovci-bajakovo,2026-04-04T01:28,59,59 min,user19,2026-04-03T23:28:03+00:00
batrovci-bajakovo,2026-04-04T01:49,59,59 min,user19,2026-04-03T23:49:03+00:00
batrovci-bajakovo,2026-04-04T02:08,59,59 min,user19,2026-04-04T00:08:03+00:00
batrovci-bajakovo,2026-04-04T02:28,59,59 min,user19,2026-04-04T00:28:03+00:00
batrovci-bajakovo,2026-04-04T02:38,59,59 min,user19,2026-04-04T00:38:03+00:00
batrovci-bajakovo,2026-04-04T02:49,59,59 min,user19,2026-04-04T00:49:03+00:00
batrovci-bajakovo,2026-04-04T03:59,58,58 min,user147,2026-04-04T02:00:09+00:00
batrovci-bajakovo,2026-04-04T04:08,59,59 min,user19,2026-04-04T02:08:03+00:00
batrovci-bajakovo,2026-04-04T04:38,59,59 min,user19,2026-04-04T02:38:03+00:00
batrovci-bajakovo,2026-04-04T05:28,59,59 min,user19,2026-04-04T03:28:03+00:00
batrovci-bajakovo,2026-04-04T05:49,59,59 min,user19,2026-04-04T03:49:03+00:00
batrovci-bajakovo,2026-04-04T06:08,59,59 min,user19,2026-04-04T04:08:03+00:00
batrovci-bajakovo,2026-04-04T06:38,63,63 min,user19,2026-04-04T04:38:03+00:00
batrovci-bajakovo,2026-04-04T07:28,63,63 min,user19,2026-04-04T05:28:03+00:00
batrovci-bajakovo,2026-04-04T07:49,63,63 min,user19,2026-04-04T05:49:03+00:00
batrovci-bajakovo,2026-04-04T08:08,63,63 min,user19,2026-04-04T06:08:03+00:00
batrovci-bajakovo,2026-04-04T08:38,63,63 min,user19,2026-04-04T06:38:03+00:00
batrovci-bajakovo,2026-04-04T09:28,63,63 min,user19,2026-04-04T07:28:03+00:00
batrovci-bajakovo,2026-04-04T09:49,63,63 min,user19,2026-04-04T07:49:03+00:00
batrovci-bajakovo,2026-04-04T09:55,66,66 min,user0,2026-04-04T07:55:12+00:00
batrovci-bajakovo,2026-04-04T09:55,67,67 min,user0,2026-04-04T07:55:21+00:00
batrovci-bajakovo,2026-04-04T10:14,68,68 min,user0,2026-04-04T08:14:39+00:00
batrovci-bajakovo,2026-04-04T10:22,81,81 min,user0,2026-04-04T08:22:18+00:00
batrovci-bajakovo,2026-04-04T11:26,68,68 min,user147,2026-04-04T09:30:08+00:00
batrovci-bajakovo,2026-04-04T11:49,68,68 min,user19,2026-04-04T09:49:04+00:00
batrovci-bajakovo,2026-04-04T12:08,68,68 min,user19,2026-04-04T10:08:04+00:00
batrovci-bajakovo,2026-04-04T12:38,68,68 min,user19,2026-04-04T10:38:04+00:00
batrovci-bajakovo,2026-04-04T13:28,68,68 min,user19,2026-04-04T11:28:04+00:00
batrovci-bajakovo,2026-04-04T13:49,68,68 min,user19,2026-04-04T11:49:04+00:00
batrovci-bajakovo,2026-04-04T14:08,68,68 min,user19,2026-04-04T12:08:03+00:00
batrovci-bajakovo,2026-04-04T14:38,68,68 min,user19,2026-04-04T12:38:03+00:00
batrovci-bajakovo,2026-04-04T15:28,68,68 min,user19,2026-04-04T13:28:03+00:00
batrovci-bajakovo,2026-04-04T15:49,68,68 min,user19,2026-04-04T13:49:03+00:00
batrovci-bajakovo,2026-04-04T16:57,67,67 min,user147,2026-04-04T15:00:10+00:00
batrovci-bajakovo,2026-04-04T17:49,59,59 min,user19,2026-04-04T15:49:03+00:00
batrovci-bajakovo,2026-04-04T18:08,59,59 min,user19,2026-04-04T16:08:03+00:00
batrovci-bajakovo,2026-04-04T18:38,59,59 min,user19,2026-04-04T16:38:03+00:00
batrovci-bajakovo,2026-04-04T19:28,59,59 min,user19,2026-04-04T17:28:03+00:00
batrovci-bajakovo,2026-04-04T19:49,59,59 min,user19,2026-04-04T17:49:03+00:00
batrovci-bajakovo,2026-04-04T20:08,59,59 min,user19,2026-04-04T18:08:03+00:00
batrovci-bajakovo,2026-04-04T20:38,59,59 min,user19,2026-04-04T18:38:03+00:00
batrovci-bajakovo,2026-04-04T21:28,59,59 min,user19,2026-04-04T19:28:03+00:00
batrovci-bajakovo,2026-04-04T21:49,59,59 min,user19,2026-04-04T19:49:03+00:00
batrovci-bajakovo,2026-04-04T22:58,58,58 min,user147,2026-04-04T21:00:09+00:00
batrovci-bajakovo,2026-04-04T23:54,60,60 min,user147,2026-04-04T22:00:10+00:00
batrovci-bajakovo,2026-04-05T00:54,59,59 min,user147,2026-04-04T23:00:09+00:00
batrovci-bajakovo,2026-04-05T01:54,58,58 min,user147,2026-04-05T00:00:10+00:00
batrovci-bajakovo,2026-04-05T02:54,59,59 min,user147,2026-04-05T01:00:10+00:00
batrovci-bajakovo,2026-04-05T03:56,58,58 min,user147,2026-04-05T02:00:09+00:00
batrovci-bajakovo,2026-04-05T04:53,59,59 min,user147,2026-04-05T03:00:09+00:00
batrovci-bajakovo,2026-04-05T05:55,58,58 min,user147,2026-04-05T04:00:10+00:00
batrovci-bajakovo,2026-04-05T06:54,60,60 min,user147,2026-04-05T05:00:10+00:00
batrovci-bajakovo,2026-04-05T07:58,59,59 min,user147,2026-04-05T06:00:09+00:00
batrovci-bajakovo,2026-04-05T08:54,58,58 min,user147,2026-04-05T07:00:11+00:00
batrovci-bajakovo,2026-04-05T09:57,59,59 min,user147,2026-04-05T08:00:09+00:00
batrovci-bajakovo,2026-04-05T10:59,58,58 min,user147,2026-04-05T09:00:09+00:00
batrovci-bajakovo,2026-04-05T11:39,71,71 min,user0,2026-04-05T09:39:55+00:00
batrovci-bajakovo,2026-04-05T11:40,64,64 min,user0,2026-04-05T09:40:59+00:00
batrovci-bajakovo,2026-04-05T12:56,63,63 min,user147,2026-04-05T11:00:10+00:00
batrovci-bajakovo,2026-04-05T13:28,68,68 min,user19,2026-04-05T11:28:03+00:00
batrovci-bajakovo,2026-04-05T13:49,68,68 min,user19,2026-04-05T11:49:03+00:00
batrovci-bajakovo,2026-04-05T14:08,68,68 min,user19,2026-04-05T12:08:04+00:00
batrovci-bajakovo,2026-04-05T14:29,58,58 min,user0,2026-04-05T12:29:41+00:00
batrovci-bajakovo,2026-04-05T15:22,58,58 min,user0,2026-04-05T13:22:17+00:00
batrovci-bajakovo,2026-04-05T15:27,70,70 min,user0,2026-04-05T13:27:31+00:00
batrovci-bajakovo,2026-04-05T16:24,71,71 min,user0,2026-04-05T14:24:50+00:00
batrovci-bajakovo,2026-04-05T16:52,81,81 min,user0,2026-04-05T14:52:33+00:00
batrovci-bajakovo,2026-04-05T16:57,82,82 min,user0,2026-04-05T14:57:34+00:00
batrovci-bajakovo,2026-04-05T17:57,70,70 min,user147,2026-04-05T16:00:10+00:00
batrovci-bajakovo,2026-04-05T18:08,70,70 min,user19,2026-04-05T16:08:04+00:00
batrovci-bajakovo,2026-04-05T18:38,70,70 min,user19,2026-04-05T16:38:04+00:00
batrovci-bajakovo,2026-04-05T19:04,58,58 min,user0,2026-04-05T17:04:50+00:00
batrovci-bajakovo,2026-04-05T20:19,58,58 min,user0,2026-04-05T18:19:28+00:00
batrovci-bajakovo,2026-04-05T21:23,60,60 min,user147,2026-04-05T19:30:09+00:00
batrovci-bajakovo,2026-04-05T21:49,70,70 min,user19,2026-04-05T19:49:04+00:00
batrovci-bajakovo,2026-04-05T22:08,70,70 min,user19,2026-04-05T20:08:04+00:00
batrovci-bajakovo,2026-04-05T22:38,70,70 min,user19,2026-04-05T20:38:04+00:00
batrovci-bajakovo,2026-04-05T23:57,81,81 min,user147,2026-04-05T22:00:09+00:00
batrovci-bajakovo,2026-04-06T00:57,68,68 min,user147,2026-04-05T23:00:09+00:00
batrovci-bajakovo,2026-04-06T01:55,67,67 min,user147,2026-04-06T00:00:09+00:00
batrovci-bajakovo,2026-04-06T02:59,66,66 min,user147,2026-04-06T01:00:09+00:00
batrovci-bajakovo,2026-04-06T03:58,65,65 min,user147,2026-04-06T02:00:10+00:00
batrovci-bajakovo,2026-04-06T04:55,92,92 min,user147,2026-04-06T03:00:09+00:00
batrovci-bajakovo,2026-04-06T05:06,68,68 min,user0,2026-04-06T03:06:27+00:00
batrovci-bajakovo,2026-04-06T05:15,81,81 min,user0,2026-04-06T03:15:22+00:00
batrovci-bajakovo,2026-04-06T05:55,70,70 min,user0,2026-04-06T03:55:08+00:00
batrovci-bajakovo,2026-04-06T06:54,81,81 min,user147,2026-04-06T05:00:09+00:00
batrovci-bajakovo,2026-04-06T07:28,63,63 min,user19,2026-04-06T05:28:04+00:00
batrovci-bajakovo,2026-04-06T07:49,63,63 min,user19,2026-04-06T05:49:04+00:00
batrovci-bajakovo,2026-04-06T08:08,63,63 min,user19,2026-04-06T06:08:04+00:00
batrovci-bajakovo,2026-04-06T08:24,58,58 min,user0,2026-04-06T06:24:57+00:00
batrovci-bajakovo,2026-04-06T09:20,58,58 min,user0,2026-04-06T07:20:54+00:00
batrovci-bajakovo,2026-04-06T10:25,60,60 min,user147,2026-04-06T08:30:09+00:00
batrovci-bajakovo,2026-04-06T10:37,58,58 min,user0,2026-04-06T08:37:15+00:00
batrovci-bajakovo,2026-04-06T10:57,58,58 min,user0,2026-04-06T08:57:23+00:00
batrovci-bajakovo,2026-04-06T11:22,58,58 min,user0,2026-04-06T09:22:38+00:00
batrovci-bajakovo,2026-04-06T12:29,59,59 min,user147,2026-04-06T10:30:09+00:00
batrovci-bajakovo,2026-04-06T12:38,68,68 min,user19,2026-04-06T10:38:04+00:00
batrovci-bajakovo,2026-04-06T13:28,68,68 min,user19,2026-04-06T11:28:04+00:00
batrovci-bajakovo,2026-04-06T13:29,58,58 min,user0,2026-04-06T11:29:45+00:00
batrovci-bajakovo,2026-04-06T13:59,81,81 min,user0,2026-04-06T11:59:04+00:00
batrovci-bajakovo,2026-04-06T14:41,58,58 min,user0,2026-04-06T12:41:59+00:00
batrovci-bajakovo,2026-04-06T14:47,58,58 min,user0,2026-04-06T12:47:33+00:00
batrovci-bajakovo,2026-04-06T15:04,70,70 min,user0,2026-04-06T13:04:12+00:00
batrovci-bajakovo,2026-04-06T15:55,70,70 min,user0,2026-04-06T13:55:12+00:00
batrovci-bajakovo,2026-04-06T16:28,58,58 min,user0,2026-04-06T14:28:47+00:00
batrovci-bajakovo,2026-04-06T16:30,82,82 min,user0,2026-04-06T14:30:46+00:00
batrovci-bajakovo,2026-04-06T16:33,82,82 min,user0,2026-04-06T14:33:19+00:00
batrovci-bajakovo,2026-04-06T16:55,58,58 min,user0,2026-04-06T14:55:00+00:00
batrovci-bajakovo,2026-04-06T16:59,68,68 min,user0,2026-04-06T14:59:08+00:00
batrovci-bajakovo,2026-04-06T17:02,71,71 min,user0,2026-04-06T15:02:32+00:00
batrovci-bajakovo,2026-04-06T17:07,71,71 min,user0,2026-04-06T15:07:04+00:00
batrovci-bajakovo,2026-04-06T17:07,58,58 min,user0,2026-04-06T15:08:00+00:00
batrovci-bajakovo,2026-04-06T17:56,58,58 min,user0,2026-04-06T15:56:41+00:00
batrovci-bajakovo,2026-04-06T18:54,59,59 min,user147,2026-04-06T17:00:09+00:00
batrovci-bajakovo,2026-04-06T19:18,58,58 min,user0,2026-04-06T17:18:00+00:00
batrovci-bajakovo,2026-04-06T19:47,58,58 min,user0,2026-04-06T17:47:49+00:00
batrovci-bajakovo,2026-04-06T20:21,58,58 min,user0,2026-04-06T18:21:28+00:00
batrovci-bajakovo,2026-04-06T20:42,58,58 min,user0,2026-04-06T18:42:34+00:00
batrovci-bajakovo,2026-04-06T21:59,59,59 min,user147,2026-04-06T20:00:09+00:00
batrovci-bajakovo,2026-04-06T22:55,58,58 min,user147,2026-04-06T21:00:09+00:00
batrovci-bajakovo,2026-04-06T23:57,60,60 min,user147,2026-04-06T22:00:09+00:00
batrovci-bajakovo,2026-04-07T00:58,59,59 min,user147,2026-04-06T23:00:10+00:00
batrovci-bajakovo,2026-04-07T01:57,58,58 min,user147,2026-04-07T00:00:10+00:00
batrovci-bajakovo,2026-04-07T02:59,59,59 min,user147,2026-04-07T01:00:09+00:00
batrovci-bajakovo,2026-04-07T03:57,58,58 min,user147,2026-04-07T02:00:10+00:00
batrovci-bajakovo,2026-04-07T04:08,59,59 min,user19,2026-04-07T02:08:04+00:00
batrovci-bajakovo,2026-04-07T04:38,59,59 min,user19,2026-04-07T02:38:03+00:00
batrovci-bajakovo,2026-04-07T05:28,59,59 min,user19,2026-04-07T03:28:03+00:00
batrovci-bajakovo,2026-04-07T05:49,59,59 min,user19,2026-04-07T03:49:03+00:00
batrovci-bajakovo,2026-04-07T06:08,59,59 min,user19,2026-04-07T04:08:04+00:00
batrovci-bajakovo,2026-04-07T06:38,59,59 min,user19,2026-04-07T04:38:05+00:00
batrovci-bajakovo,2026-04-07T07:28,59,59 min,user19,2026-04-07T05:28:04+00:00
batrovci-bajakovo,2026-04-07T07:49,59,59 min,user19,2026-04-07T05:49:04+00:00
batrovci-bajakovo,2026-04-07T08:57,58,58 min,user147,2026-04-07T07:00:09+00:00
batrovci-bajakovo,2026-04-07T09:57,60,60 min,user147,2026-04-07T08:00:09+00:00
batrovci-bajakovo,2026-04-07T10:57,59,59 min,user147,2026-04-07T09:00:09+00:00
batrovci-bajakovo,2026-04-07T11:49,63,63 min,user19,2026-04-07T09:49:03+00:00
batrovci-bajakovo,2026-04-07T12:08,63,63 min,user19,2026-04-07T10:08:03+00:00
batrovci-bajakovo,2026-04-07T12:38,63,63 min,user19,2026-04-07T10:38:04+00:00
batrovci-bajakovo,2026-04-07T13:28,63,63 min,user19,2026-04-07T11:28:03+00:00
batrovci-bajakovo,2026-04-07T13:49,63,63 min,user19,2026-04-07T11:49:03+00:00
batrovci-bajakovo,2026-04-07T14:08,63,63 min,user19,2026-04-07T12:08:03+00:00
batrovci-bajakovo,2026-04-07T14:38,63,63 min,user19,2026-04-07T12:38:03+00:00
batrovci-bajakovo,2026-04-07T15:28,63,63 min,user19,2026-04-07T13:28:04+00:00
batrovci-bajakovo,2026-04-07T15:49,63,63 min,user19,2026-04-07T13:49:04+00:00
batrovci-bajakovo,2026-04-07T16:08,59,59 min,user19,2026-04-07T14:08:04+00:00
batrovci-bajakovo,2026-04-07T16:38,59,59 min,user19,2026-04-07T14:38:04+00:00
batrovci-bajakovo,2026-04-07T17:28,59,59 min,user19,2026-04-07T15:28:04+00:00
batrovci-bajakovo,2026-04-07T17:49,59,59 min,user19,2026-04-07T15:49:05+00:00
batrovci-bajakovo,2026-04-07T18:08,59,59 min,user19,2026-04-07T16:08:04+00:00
batrovci-bajakovo,2026-04-07T18:38,59,59 min,user19,2026-04-07T16:38:05+00:00
batrovci-bajakovo,2026-04-07T19:28,59,59 min,user19,2026-04-07T17:28:03+00:00
batrovci-bajakovo,2026-04-07T19:49,59,59 min,user19,2026-04-07T17:49:04+00:00
batrovci-bajakovo,2026-04-07T20:08,59,59 min,user19,2026-04-07T18:08:03+00:00
batrovci-bajakovo,2026-04-07T20:38,59,59 min,user19,2026-04-07T18:38:03+00:00
batrovci-bajakovo,2026-04-07T21:28,59,59 min,user19,2026-04-07T19:28:03+00:00
batrovci-bajakovo,2026-04-07T21:49,59,59 min,user19,2026-04-07T19:49:03+00:00
batrovci-bajakovo,2026-04-07T22:08,59,59 min,user19,2026-04-07T20:08:03+00:00
batrovci-bajakovo,2026-04-07T22:38,59,59 min,user19,2026-04-07T20:38:02+00:00
batrovci-bajakovo,2026-04-07T23:28,59,59 min,user19,2026-04-07T21:28:03+00:00
batrovci-bajakovo,2026-04-07T23:49,59,59 min,user19,2026-04-07T21:49:03+00:00
batrovci-bajakovo,2026-04-08T00:08,59,59 min,user19,2026-04-07T22:08:03+00:00
batrovci-bajakovo,2026-04-08T00:38,59,59 min,user19,2026-04-07T22:38:03+00:00
batrovci-bajakovo,2026-04-08T01:54,58,58 min,user147,2026-04-08T00:00:10+00:00
batrovci-bajakovo,2026-04-08T02:58,59,59 min,user147,2026-04-08T01:00:09+00:00
batrovci-bajakovo,2026-04-08T03:58,58,58 min,user147,2026-04-08T02:00:10+00:00
batrovci-bajakovo,2026-04-08T04:54,60,60 min,user147,2026-04-08T03:00:09+00:00
batrovci-bajakovo,2026-04-08T05:28,59,59 min,user19,2026-04-08T03:28:02+00:00
batrovci-bajakovo,2026-04-08T05:49,59,59 min,user19,2026-04-08T03:49:04+00:00
batrovci-bajakovo,2026-04-08T06:08,59,59 min,user19,2026-04-08T04:08:03+00:00
batrovci-bajakovo,2026-04-08T06:38,59,59 min,user19,2026-04-08T04:38:03+00:00
batrovci-bajakovo,2026-04-08T07:28,59,59 min,user19,2026-04-08T05:28:03+00:00
batrovci-bajakovo,2026-04-08T07:49,59,59 min,user19,2026-04-08T05:49:03+00:00
batrovci-bajakovo,2026-04-08T08:08,59,59 min,user19,2026-04-08T06:08:03+00:00
batrovci-bajakovo,2026-04-08T08:38,59,59 min,user19,2026-04-08T06:38:03+00:00
batrovci-bajakovo,2026-04-08T09:28,59,59 min,user19,2026-04-08T07:28:03+00:00
batrovci-bajakovo,2026-04-08T09:49,59,59 min,user19,2026-04-08T07:49:03+00:00
batrovci-bajakovo,2026-04-08T10:57,58,58 min,user147,2026-04-08T09:00:09+00:00
batrovci-bajakovo,2026-04-08T11:13,82,82 min,user0,2026-04-08T09:13:17+00:00
batrovci-bajakovo,2026-04-08T11:22,71,71 min,user0,2026-04-08T09:22:18+00:00
batrovci-bajakovo,2026-04-08T12:23,82,82 min,user147,2026-04-08T10:30:08+00:00
batrovci-bajakovo,2026-04-08T12:33,71,71 min,user0,2026-04-08T10:33:04+00:00
batrovci-bajakovo,2026-04-08T13:06,84,84 min,user0,2026-04-08T11:06:03+00:00
batrovci-bajakovo,2026-04-08T13:22,64,64 min,user0,2026-04-08T11:22:37+00:00
batrovci-bajakovo,2026-04-08T13:26,84,84 min,user0,2026-04-08T11:26:38+00:00
batrovci-bajakovo,2026-04-08T14:27,83,83 min,user147,2026-04-08T12:30:08+00:00
batrovci-bajakovo,2026-04-08T14:38,68,68 min,user19,2026-04-08T12:38:03+00:00
batrovci-bajakovo,2026-04-08T15:28,68,68 min,user19,2026-04-08T13:28:03+00:00
batrovci-bajakovo,2026-04-08T15:49,68,68 min,user19,2026-04-08T13:49:03+00:00
batrovci-bajakovo,2026-04-08T16:04,82,82 min,user0,2026-04-08T14:04:03+00:00
batrovci-bajakovo,2026-04-08T17:25,70,70 min,user147,2026-04-08T15:30:08+00:00
batrovci-bajakovo,2026-04-08T17:49,68,68 min,user19,2026-04-08T15:49:03+00:00
batrovci-bajakovo,2026-04-08T18:08,68,68 min,user19,2026-04-08T16:08:03+00:00
batrovci-bajakovo,2026-04-08T18:38,68,68 min,user19,2026-04-08T16:38:03+00:00
batrovci-bajakovo,2026-04-08T19:28,59,59 min,user19,2026-04-08T17:28:03+00:00
batrovci-bajakovo,2026-04-08T19:29,70,70 min,user0,2026-04-08T17:29:32+00:00
batrovci-bajakovo,2026-04-08T19:59,71,71 min,user0,2026-04-08T17:59:33+00:00
batrovci-bajakovo,2026-04-08T20:55,82,82 min,user147,2026-04-08T19:00:10+00:00
batrovci-bajakovo,2026-04-08T21:28,59,59 min,user19,2026-04-08T19:28:03+00:00
batrovci-bajakovo,2026-04-08T21:49,59,59 min,user19,2026-04-08T19:49:03+00:00
batrovci-bajakovo,2026-04-08T22:53,58,58 min,user147,2026-04-08T21:00:10+00:00
batrovci-bajakovo,2026-04-08T23:58,60,60 min,user147,2026-04-08T22:00:09+00:00
batrovci-bajakovo,2026-04-09T00:55,59,59 min,user147,2026-04-08T23:00:09+00:00
batrovci-bajakovo,2026-04-09T01:55,58,58 min,user147,2026-04-09T00:00:09+00:00
batrovci-bajakovo,2026-04-09T02:58,59,59 min,user147,2026-04-09T01:00:09+00:00
batrovci-bajakovo,2026-04-09T03:57,58,58 min,user147,2026-04-09T02:00:09+00:00
batrovci-bajakovo,2026-04-09T04:58,59,59 min,user147,2026-04-09T03:00:10+00:00
batrovci-bajakovo,2026-04-09T05:57,58,58 min,user147,2026-04-09T04:00:10+00:00
batrovci-bajakovo,2026-04-09T06:08,59,59 min,user19,2026-04-09T04:08:03+00:00
batrovci-bajakovo,2026-04-09T06:38,59,59 min,user19,2026-04-09T04:38:03+00:00
batrovci-bajakovo,2026-04-09T06:50,68,68 min,user0,2026-04-09T04:50:38+00:00
batrovci-bajakovo,2026-04-09T07:59,67,67 min,user147,2026-04-09T06:00:09+00:00
batrovci-bajakovo,2026-04-09T08:08,59,59 min,user19,2026-04-09T06:08:03+00:00
batrovci-bajakovo,2026-04-09T08:38,59,59 min,user19,2026-04-09T06:38:04+00:00
batrovci-bajakovo,2026-04-09T09:23,81,81 min,user0,2026-04-09T07:23:46+00:00
batrovci-bajakovo,2026-04-09T10:27,68,68 min,user147,2026-04-09T08:30:08+00:00
batrovci-bajakovo,2026-04-09T10:38,70,70 min,user19,2026-04-09T08:38:04+00:00
batrovci-bajakovo,2026-04-09T11:28,70,70 min,user19,2026-04-09T09:28:04+00:00
batrovci-bajakovo,2026-04-09T11:49,71,71 min,user19,2026-04-09T09:49:04+00:00
batrovci-bajakovo,2026-04-09T12:08,71,71 min,user19,2026-04-09T10:08:04+00:00
batrovci-bajakovo,2026-04-09T12:38,71,71 min,user19,2026-04-09T10:38:04+00:00
batrovci-bajakovo,2026-04-09T13:28,71,71 min,user19,2026-04-09T11:28:04+00:00
batrovci-bajakovo,2026-04-09T13:49,71,71 min,user19,2026-04-09T11:49:04+00:00
batrovci-bajakovo,2026-04-09T13:54,71,71 min,user0,2026-04-09T11:54:43+00:00
batrovci-bajakovo,2026-04-09T14:57,82,82 min,user147,2026-04-09T13:00:10+00:00
batrovci-bajakovo,2026-04-09T15:23,68,68 min,user0,2026-04-09T13:23:50+00:00
batrovci-bajakovo,2026-04-09T15:54,70,70 min,user0,2026-04-09T13:54:21+00:00
batrovci-bajakovo,2026-04-09T16:01,68,68 min,user0,2026-04-09T14:01:36+00:00
batrovci-bajakovo,2026-04-09T16:43,82,82 min,user0,2026-04-09T14:43:41+00:00
batrovci-bajakovo,2026-04-09T17:54,70,70 min,user147,2026-04-09T16:00:11+00:00
batrovci-bajakovo,2026-04-09T18:54,81,81 min,user147,2026-04-09T17:00:10+00:00
batrovci-bajakovo,2026-04-09T19:28,59,59 min,user19,2026-04-09T17:28:04+00:00
batrovci-bajakovo,2026-04-09T19:49,59,59 min,user19,2026-04-09T17:49:04+00:00
batrovci-bajakovo,2026-04-09T20:08,59,59 min,user19,2026-04-09T18:08:05+00:00
batrovci-bajakovo,2026-04-09T20:38,59,59 min,user19,2026-04-09T18:38:04+00:00
batrovci-bajakovo,2026-04-09T21:11,70,70 min,user0,2026-04-09T19:11:15+00:00
batrovci-bajakovo,2026-04-09T22:16,86,86 min,user0,2026-04-09T20:16:23+00:00
batrovci-bajakovo,2026-04-09T23:26,85,85 min,user147,2026-04-09T21:30:08+00:00
batrovci-bajakovo,2026-04-09T23:45,92,92 min,user0,2026-04-09T21:45:43+00:00
batrovci-bajakovo,2026-04-10T00:59,64,64 min,user147,2026-04-09T23:00:10+00:00
batrovci-bajakovo,2026-04-10T01:55,63,63 min,user147,2026-04-10T00:00:09+00:00
batrovci-bajakovo,2026-04-10T02:58,62,62 min,user147,2026-04-10T01:00:09+00:00
batrovci-bajakovo,2026-04-10T03:57,81,81 min,user0,2026-04-10T01:57:08+00:00
batrovci-bajakovo,2026-04-10T04:24,63,63 min,user0,2026-04-10T02:24:55+00:00
batrovci-bajakovo,2026-04-10T05:29,62,62 min,user147,2026-04-10T03:30:09+00:00
